Identifier	matchCounts
YKR034W	0
YKR035C	1
YKR035W-A	0
YKR036C	3
YKR037C	0
YKR038C	0
YKR039W	0
YKR040C	3
YKR041W	1
YKR042W	1
YKR043C	0
YKR044W	0
YKR045C	0
YKR046C	0
YKR047W	0
YKR048C	1
YKR049C	0
YKR050W	1
YKR051W	2
YKR052C	2
YKR053C	0
YKR054C	6
YKR055W	6
YKR056W	0
YKR057W	0
YKR058W	0
YKR059W	0
YKR060W	1
YKR061W	2
YKR062W	0
YKR063C	0
YKR064W	0
YKR065C	1
YKR066C	0
YKR067W	0
YKR068C	0
YKR069W	0
YKR070W	0
YKR071C	1
YKR072C	0
YKR073C	0
YKR074W	0
YKR075C	0
YKR075W-A	0
YKR076W	2
YKR077W	0
YKR078W	0
YKR079C	0
YKR080W	8
YKR081C	0
YKR082W	0
YKR083C	1
YKR084C	0
YKR085C	0
YKR086W	1
YKR087C	2
YKR088C	1
YKR089C	2
YKR090W	1
YKR091W	0
YKR092C	1
YKR093W	1
YKR094C	0
YKR095W	3
YKR095W-A	0
YKR096W	1
YKR097W	0
YKR098C	0
YKR099W	1
YKR100C	1
YKR101W	0
YKR102W	0
YKR103W	4
YKR104W	0
YKR105C	0
YKR106W	0
YEL077C	2
YEL077W-A	0
YEL076C-A	1
YEL076C	0
YEL075W-A	0
YEL075C	0
YEL074W	0
YEL073C	0
YEL072W	2
YEL071W	0
YEL070W	1
YEL069C	0
YEL068C	0
YEL067C	0
YEL066W	0
YEL065W	1
YEL064C	2
YEL063C	0
YEL062W	0
YEL061C	1
YEL060C	5
YEL059C-A	1
YEL059W	0
YEL058W	0
YEL057C	1
YEL056W	3
YEL055C	1
YEL054C	0
YEL053W-A	0
YEL053C	1
YEL052W	1
YEL051W	0
YEL050W-A	0
YEL050C	1
YEL049W	0
YEL048C	0
YEL047C	0
YEL046C	0
YEL045C	0
YEL044W	0
YEL043W	3
YEL042W	1
YEL041W	0
YEL040W	2
YEL039C	1
YEL038W	1
YEL037C	0
YEL036C	0
YEL035C	0
YEL034C-A	0
YEL034W	0
YEL033W	0
YEL032W	3
YEL032C-A	0
YEL031W	1
YEL030C-A	0
YEL030W	1
YEL029C	0
YEL028W	0
YEL027W	0
YEL026W	1
YEL025C	0
YEL024W	2
YEL023C	0
YEL022W	7
YEL021W	0
YEL020C-B	0
YEL020W-A	0
YEL020C	17
YEL019C	0
YEL018C-A	4
YEL018W	0
YEL017C-A	0
YEL017W	5
YEL016C	1
YEL015W	2
YEL014C	0
YEL013W	0
YEL012W	0
YEL011W	0
YEL010W	0
YEL009C-A	0
YEL009C	1
YEL008W	1
YEL008C-A	0
YEL007W	1
YEL006W	1
YEL005C	0
YEL004W	1
YEL003W	0
YEL002C	4
YEL001C	0
YER001W	3
YER002W	0
YER003C	0
YER004W	3
YER005W	6
YER006W	0
YER006C-A	1
YER007W	0
YER007C-A	0
YER008C	2
YER009W	0
YER010C	0
YER011W	0
YER012W	0
YER013W	0
YER014W	3
YER014C-A	1
YER015W	29
YER016W	0
YER017C	0
YER018C	1
YER019W	0
YER019C-A	0
YER020W	0
YER021W	0
YER022W	0
YER023W	3
YER023C-A	0
YER024W	0
YER025W	0
YER026C	0
YER027C	0
YER028C	2
YER029C	0
YER030W	1
YER031C	0
YER032W	0
YER033C	7
YER034W	0
YER035W	0
YER036C	60
YER037W	0
YER038C	3
YER038W-A	0
YER039C	1
YER039C-A	0
YER040W	6
YER041W	0
YER042W	0
YER043C	1
YER044C	0
YER044C-A	0
YER045C	2
YER046W	0
YER046W-A	0
YER047C	1
YER048C	0
YER048W-A	0
YER049W	0
YER050C	0
YER051W	1
YER052C	0
YER053C	0
YER053C-A	0
YER054C	4
YER055C	0
YER056C	2
YER056C-A	0
YER057C	0
YER058W	0
YER059W	0
YER060W	1
YER060W-A	1
YER061C	0
YER062C	1
YER063W	0
YER064C	0
YER065C	3
YER066W	0
YER066C-A	0
YER067W	0
YER067C-A	1
YER068W	2
YER068C-A	0
YER069W	0
YER070W	5
YER071C	1
YER072W	0
YER073W	0
YER074W	0
YER074W-A	2
YER075C	0
YER076C	2
YER076W-A	0
YER077C	1
YER078C	4
YER078W-A	0
YER079W	0
YER079C-A	0
YER080W	4
YER081W	0
YER082C	0
YER083C	0
YER084W	0
YER084W-A	0
YER085C	0
YER086W	4
YER087W	0
YER087C-A	0
YER087C-B	0
YER088C	1
YER088C-A	0
YER088W-B	0
YER089C	0
YER090W	2
YER090C-A	0
YER091C	2
YER091C-A	0
YER092W	0
YER093C	2
YER093C-A	0
YER094C	1
YER095W	0
YER096W	0
YER097W	0
YER098W	1
YER099C	0
YER100W	0
YER101C	0
YER102W	0
YER103W	0
YER104W	0
YER105C	1
YER106W	1
YER107C	0
YER107W-A	0
YER110C	2
YER111C	0
YER112W	0
YER113C	0
YER114C	0
YER115C	0
YER116C	4
YER117W	0
YER118C	0
YER119C	0
YER119C-A	0
YER120W	0
YER121W	0
YER122C	0
YER123W	2
YER124C	1
YER125W	0
YER126C	0
YER127W	0
YER128W	0
YER129W	0
YER130C	0
YER131W	0
YER132C	1
YER133W	2
YER133W-A	0
YER134C	0
YER135C	0
YER136W	1
YER137C	0
YER137W-A	0
YER138W-A	0
YER139C	0
YER140W	1
YER141W	0
YER142C	1
YER143W	0
YER144C	2
YER145C	1
YER145C-A	0
YER146W	0
YER147C	0
YER147C-A	0
YER148W	0
YER148W-A	0
YER149C	0
YER150W	0
YER151C	1
YER152C	0
YER152W-A	1
YER153C	0
YER154W	1
YER155C	8
YER156C	0
YER157W	0
YER158C	2
YER158W-A	0
YER159C	0
YER161C	0
YER162C	0
YER163C	0
YER164W	2
YER165W	0
YER165C-A	0
YER166W	4
YER167W	1
YER168C	4
YER169W	2
YER170W	1
YER171W	0
YER172C	3
YER172C-A	0
YER173W	1
YER174C	0
YER175C	0
YER175W-A	0
YER176W	0
YER177W	0
YER178W	0
YER179W	1
YER180C	0
YER180C-A	0
YER181C	0
YER182W	0
YER183C	0
YER184C	3
YER185W	0
YER186C	1
YER187W	0
YER188W	1
YER188C-A	0
YER189W	0
YER190W	0
YER190C-A	0
YER190C-B	0
YHL050C	0
YHL050W-A	0
YHL049C	0
YHL048C-A	0
YHL048W	1
YHL047C	1
YHL046W-A	0
YHL046C	0
YHL045W	0
YHL044W	0
YHL043W	0
YHL042W	1
YHL041W	1
YHL040C	2
YHL039W	1
YHL038C	0
YHL037C	0
YHL036W	3
YHL035C	1
YHL034W-A	0
YHL034C	1
YHL033C	0
YHL032C	2
YHL031C	0
YHL030W-A	0
YHL030W	0
YHL029C	1
YHL028W	1
YHL027W	0
YHL026C	1
YHL025W	1
YHL024W	2
YHL023C	6
YHL022C	1
YHL021C	1
YHL020C	2
YHL019W-A	0
YHL019C	1
YHL018W	1
YHL017W	1
YHL016C	0
YHL015W-A	0
YHL015W	0
YHL014C	0
YHL013C	1
YHL012W	1
YHL011C	1
YHL010C	4
YHL009C	0
YHL008C	0
YHL007C	0
YHL006W-A	0
YHL006C	0
YHL005C	0
YHL004W	0
YHL003C	0
YHL002C-A	0
YHL002W	0
YHL001W	1
YHR001W	1
YHR001W-A	0
YHR002W	0
YHR003C	0
YHR004C	0
YHR005C	0
YHR005C-A	0
YHR006W	1
YHR007C	0
YHR007C-A	0
YHR008C	0
YHR009C	0
YHR010W	0
YHR011W	0
YHR012W	0
YHR013C	1
YHR014W	0
YHR015W	0
YHR016C	2
YHR017W	0
YHR018C	1
YHR019C	0
YHR020W	0
YHR021C	0
YHR021W-A	0
YHR022C	1
YHR022C-A	0
YHR023W	0
YHR024C	0
YHR025W	0
YHR026W	0
YHR027C	0
YHR028C	1
YHR028W-A	0
YHR029C	1
YHR030C	2
YHR031C	0
YHR032W	1
YHR032W-A	0
YHR032C-A	0
YHR033W	0
YHR034C	2
YHR035W	0
YHR036W	1
YHR037W	3
YHR038W	0
YHR039C	0
YHR039C-A	0
YHR040W	0
YHR041C	0
YHR042W	1
YHR043C	2
YHR044C	0
YHR045W	3
YHR046C	0
YHR047C	0
YHR048W	0
YHR049W	0
YHR049C-A	0
YHR050W	2
YHR050W-A	0
YHR051W	0
YHR052W	0
YHR052W-A	0
YHR053C	0
YHR054C	0
YHR054W-A	0
YHR055C	0
YHR056C	1
YHR056W-A	0
YHR057C	0
YHR058C	0
YHR059W	0
YHR060W	0
YHR061C	0
YHR062C	0
YHR063C	0
YHR063W-A	0
YHR064C	1
YHR065C	0
YHR066W	3
YHR067W	0
YHR068W	0
YHR069C	0
YHR069C-A	0
YHR070W	0
YHR070C-A	0
YHR071W	1
YHR071C-A	0
YHR072W	0
YHR072W-A	0
YHR073W	0
YHR073W-A	0
YHR073C-B	0
YHR074W	1
YHR075C	0
YHR076W	2
YHR077C	1
YHR078W	1
YHR079C	0
YHR079C-A	0
YHR080C	3
YHR081W	0
YHR082C	1
YHR083W	2
YHR084W	0
YHR085W	1
YHR086W	1
YHR086W-A	0
YHR087W	0
YHR088W	2
YHR089C	1
YHR090C	1
YHR091C	0
YHR092C	0
YHR093W	0
YHR094C	0
YHR095W	0
YHR096C	0
YHR097C	4
YHR098C	1
YHR099W	128
YHR100C	0
YHR101C	1
YHR102W	1
YHR103W	0
YHR104W	0
YHR105W	0
YHR106W	5
YHR107C	1
YHR108W	3
YHR109W	0
YHR110W	0
YHR111W	0
YHR112C	0
YHR113W	0
YHR114W	0
YHR115C	0
YHR116W	0
YHR117W	0
YHR118C	3
YHR119W	0
YHR120W	2
YHR121W	0
YHR122W	0
YHR123W	1
YHR124W	0
YHR125W	1
YHR126C	0
YHR127W	1
YHR128W	0
YHR129C	1
YHR130C	0
YHR131C	0
YHR131W-A	0
YHR132C	0
YHR132W-A	0
YHR133C	1
YHR134W	5
YHR135C	2
YHR136C	0
YHR137W	1
YHR137C-A	1
YHR138C	0
YHR139C	0
YHR139C-A	0
YHR140W	1
YHR141C	0
YHR142W	0
YHR143W	0
YHR143W-A	0
YHR144C	1
YHR145C	0
YHR146W	1
YHR147C	0
YHR148W	0
YHR149C	0
YHR150W	0
YHR151C	0
YHR152W	0
YHR153C	1
YHR154W	1
YHR155W	1
YHR156C	0
YHR157W	0
YHR158C	0
YHR159W	0
YHR160C	0
YHR161C	0
YHR162W	0
YHR163W	1
YHR164C	7
YHR165C	2
YHR165W-A	0
YHR166C	0
YHR167W	2
YHR168W	0
YHR169W	0
YHR170W	0
YHR171W	1
YHR172W	0
YHR173C	0
YHR174W	0
YHR175W	0
YHR175W-A	0
YHR176W	0
YHR177W	0
YHR178W	2
YHR179W	0
YHR180W	0
YHR180W-A	0
YHR180C-B	0
YHR181W	0
YHR182W	8
YHR182C-A	1
YHR183W	2
YHR184W	3
YHR185C	1
YHR186C	5
YHR187W	3
YHR188C	1
YHR189W	0
YHR190W	1
YHR191C	0
YHR192W	0
YHR193C	1
YHR193C-A	0
YHR194W	0
YHR195W	1
YHR196W	0
YHR197W	0
YHR198C	0
YHR199C	0
YHR199C-A	0
YHR200W	0
YHR201C	0
YHR202W	0
YHR203C	0
YHR204W	1
YHR205W	1
YHR206W	0
YHR207C	0
YHR208W	0
YHR209W	0
YHR210C	4
YHR211W	0
YHR212C	0
YHR212W-A	0
YHR213W	0
YHR213W-A	0
YHR213W-B	0
YHR214W	0
YHR214W-A	0
YHR214C-D	0
YHR214C-E	1
YHR215W	0
YHR216W	2
YHR217C	1
YHR218W	0
YHR218W-A	0
YHR219W	0
YHR219C-A	0
YIL177C	0
YIL177W-A	0
YIL176C	0
YIL173W	0
YIL172C	0
YIL171W-A	0
YIL169C	1
YIL166C	8
YIL165C	1
YIL164C	1
YIL163C	0
YIL162W	1
YIL161W	0
YIL160C	2
YIL159W	2
YIL158W	1
YIL157C	1
YIL156W-A	0
YIL156W-B	0
YIL156W	2
YIL155C	15
YIL154C	0
YIL153W	0
YIL152W	1
YIL151C	0
YIL150C	0
YIL149C	0
YIL148W	1
YIL147C	8
YIL146C	3
YIL145C	0
YIL144W	0
YIL143C	9
YIL142C-A	0
YIL142W	0
YIL141W	0
YIL140W	0
YIL139C	3
YIL138C	0
YIL137C	0
YIL136W	6
YIL135C	0
YIL134C-A	0
YIL134W	0
YIL133C	0
YIL132C	0
YIL131C	0
YIL130W	1
YIL129C	2
YIL128W	1
YIL127C	0
YIL126W	2
YIL125W	2
YIL124W	0
YIL123W	0
YIL122W	2
YIL121W	2
YIL120W	0
YIL119C	0
YIL118W	0
YIL117C	0
YIL116W	2
YIL115W-A	0
YIL115C	2
YIL114C	0
YIL113W	2
YIL112W	1
YIL111W	0
YIL110W	0
YIL109C	0
YIL108W	2
YIL107C	6
YIL106W	0
YIL105C	1
YIL105W-A	0
YIL104C	1
YIL103W	0
YIL102C-A	0
YIL102C	0
YIL101C	0
YIL100C-A	0
YIL100W	0
YIL099W	0
YIL098C	0
YIL097W	0
YIL096C	0
YIL095W	0
YIL094C	0
YIL093C	0
YIL092W	4
YIL091C	3
YIL090W	0
YIL089W	0
YIL088C	0
YIL087C	0
YIL086C	0
YIL085C	0
YIL084C	0
YIL083C	1
YIL082W	0
YIL079C	0
YIL078W	0
YIL077C	0
YIL076W	1
YIL075C	3
YIL074C	0
YIL073C	0
YIL072W	1
YIL071W-A	1
YIL071C	0
YIL070C	0
YIL069C	0
YIL068W-A	1
YIL068C	0
YIL067C	0
YIL066W-A	0
YIL066C	0
YIL065C	0
YIL064W	0
YIL063C	0
YIL062C	0
YIL061C	0
YIL060W	0
YIL059C	1
YIL058W	0
YIL057C	1
YIL056W	2
YIL055C	1
YIL054W	0
YIL053W	0
YIL052C	1
YIL051C	0
YIL050W	0
YIL049W	0
YIL048W	4
YIL047C-A	0
YIL047C	0
YIL046W-A	0
YIL046W	4
YIL045W	0
YIL044C	0
YIL043C	0
YIL042C	0
YIL041W	0
YIL040W	1
YIL039W	0
YIL038C	3
YIL037C	1
YIL036W	1
YIL035C	0
YIL034C	1
YIL033C	2
YIL032C	0
YIL031W	0
YIL030W-A	0
YIL030C	2
YIL029W-A	0
YIL029C	2
YIL028W	0
YIL027C	0
YIL026C	0
YIL025C	0
YIL024C	0
YIL023C	0
YIL022W	1
YIL021W	2
YIL021C-A	0
YIL020C-A	0
YIL020C	0
YIL019W	0
YIL018W	0
YIL017C	2
YIL016W	0
YIL015W	1
YIL014C-A	0
YIL014W	1
YIL013C	0
YIL012W	0
YIL011W	1
YIL010W	0
YIL009C-A	0
YIL009W	2
YIL008W	0
YIL007C	0
YIL006W	0
YIL005W	1
YIL004C	0
YIL003W	0
YIL002W-A	0
YIL002C	2
YIL001W	0
YIR001C	0
YIR002C	0
YIR003W	0
YIR004W	0
YIR005W	1
YIR006C	0
YIR007W	0
YIR008C	0
YIR009W	0
YIR010W	0
YIR011C	0
YIR012W	0
YIR013C	0
YIR014W	1
YIR015W	0
YIR016W	0
YIR017C	1
YIR017W-A	0
YIR018W	0
YIR018C-A	0
YIR019C	7
YIR020C	3
YIR020W-A	0
YIR020C-B	0
YIR021W	0
YIR021W-A	0
YIR022W	0
YIR023W	2
YIR023C-A	0
YIR024C	0
YIR025W	1
YIR026C	2
YIR027C	0
YIR028W	0
YIR029W	0
YIR030C	0
YIR030W-A	0
YIR031C	0
YIR032C	0
YIR033W	1
YIR034C	0
YIR035C	0
YIR036C	0
YIR036W-A	0
YIR037W	1
YIR038C	2
YIR039C	2
YIR040C	1
YIR041W	0
YIR042C	0
YCL076W	0
YCL073C	1
YCL069W	1
YCL068C	0
YCL067C	0
YCL066W	0
YCL065W	0
YCL064C	0
YCL063W	1
YCL061C	11
YCL059C	0
YCL058C	1
YCL058W-A	1
YCL057C-A	0
YCL057W	0
YCL056C	0
YCL055W	1
YCL054W-A	0
YCL054W	1
YCL052C	0
YCL051W	2
YCL050C	0
YCL049C	0
YCL048W-A	0
YCL048W	0
YCL047C	0
YCL045C	0
YCL046W	0
YCL044C	0
YCL043C	1
YCL041C	0
YCL042W	1
YCL040W	4
YCL039W	1
YCL038C	2
YCL037C	0
YCL036W	0
YCL035C	0
YCL034W	0
YCL033C	0
YCL032W	1
YCL031C	0
YCL030C	0
YCL029C	1
YCL028W	0
YCL027W	0
YCL026C-B	0
YCL026C-A	0
YCL025C	1
YCL023C	0
YCL024W	4
YCL022C	0
YCL021W-A	0
YCL018W	0
YCL017C	0
YCL016C	0
YCL014W	1
YCL012C	0
YCL011C	0
YCL010C	0
YCL009C	1
YCL008C	0
YCL007C	0
YCL005W-A	0
YCL005W	0
YCL004W	0
YCL002C	3
YCL001W	0
YCL001W-A	0
YCL001W-B	0
YCR001W	1
YCR002C	1
YCR003W	0
YCR004C	2
YCR005C	0
YCR006C	0
YCR007C	0
YCR008W	1
YCR009C	0
YCR010C	0
YCR011C	1
YCR012W	1
YCR013C	0
YCR014C	0
YCR015C	0
YCR016W	0
YCR017C	0
YCR018C	1
YCR018C-A	0
YCR019W	0
YCR020C	0
YCR020C-A	0
YCR020W-B	0
YCR021C	0
YCR022C	0
YCR023C	0
YCR024C	0
YCR024C-B	0
YCR024C-A	0
YCR025C	0
YCR026C	0
YCR027C	1
YCR028C	0
YCR028C-A	0
YCR030C	1
YCR031C	0
YCR032W	4
YCR033W	0
YCR034W	0
YCR035C	3
YCR036W	1
YCR037C	1
YCR038C	1
YCR038W-A	0
YCR039C	0
YCR040W	0
YCR041W	0
YCR042C	0
YCR043C	7
YCR044C	0
YCR045C	2
YCR045W-A	0
YCR046C	0
YCR047C	0
YCR047W-A	0
YCR049C	0
YCR048W	0
YCR050C	0
YCR051W	0
YCR052W	0
YCR053W	1
YCR054C	0
YCR057C	2
YCR059C	0
YCR060W	0
YCR061W	0
YCR064C	0
YCR063W	0
YCR065W	5
YCR066W	1
YCR067C	2
YCR068W	0
YCR069W	0
YCR071C	0
YCR072C	0
YCR073C	0
YCR073W-A	1
YCR075C	0
YCR075W-A	0
YCR076C	1
YCR077C	1
YCR079W	0
YCR081W	13
YCR081C-A	0
YCR082W	0
YCR083W	0
YCR084C	0
YCR085W	1
YCR086W	0
YCR087W	0
YCR087C-A	0
YCR088W	0
YCR089W	11
YCR090C	0
YCR091W	4
YCR092C	0
YCR093W	1
YCR094W	0
YCR095C	2
YCR095W-A	0
YCR096C	0
YCR097W	0
YCR097W-A	0
YCR098C	2
YCR099C	0
YCR100C	0
YCR101C	1
YCR102C	0
YCR102W-A	0
YCR104W	0
YCR105W	0
YCR106W	0
YCR107W	0
YCR108C	0
YFL068W	0
YFL067W	0
YFL066C	0
YFL065C	0
YFL064C	0
YFL063W	1
YFL062W	1
YFL061W	0
YFL060C	0
YFL059W	0
YFL058W	0
YFL055W	1
YFL054C	0
YFL053W	0
YFL052W	0
YFL051C	0
YFL050C	3
YFL049W	2
YFL048C	0
YFL047W	0
YFL046W	0
YFL045C	0
YFL044C	0
YFL042C	0
YFL041W-A	0
YFL041W	0
YFL040W	0
YFL039C	0
YFL038C	0
YFL037W	0
YFL036W	0
YFL034C-B	0
YFL034C-A	0
YFL034W	0
YFL033C	1
YFL032W	0
YFL031W	0
YFL031C-A	0
YFL030W	3
YFL029C	0
YFL028C	1
YFL027C	0
YFL026W	0
YFL025C	2
YFL024C	1
YFL023W	4
YFL022C	0
YFL021C-A	0
YFL021W	1
YFL020C	1
YFL019C	1
YFL018C	24
YFL017W-A	0
YFL017C	0
YFL016C	0
YFL015W-A	0
YFL015C	0
YFL014W	0
YFL013W-A	0
YFL013C	1
YFL012W-A	0
YFL012W	0
YFL011W	0
YFL010W-A	0
YFL010C	0
YFL009W	1
YFL008W	1
YFL007W	7
YFL005W	0
YFL004W	1
YFL003C	0
YFL002C	2
YFL001W	0
YFR001W	1
YFR002W	0
YFR003C	0
YFR004W	0
YFR005C	0
YFR006W	0
YFR007W	0
YFR008W	0
YFR009W	1
YFR009W-A	0
YFR010W	1
YFR010W-A	0
YFR011C	1
YFR012W	0
YFR012W-A	0
YFR013W	1
YFR014C	0
YFR015C	5
YFR016C	0
YFR017C	0
YFR018C	1
YFR019W	1
YFR020W	0
YFR021W	0
YFR022W	1
YFR023W	0
YFR024C-A	0
YFR025C	0
YFR026C	2
YFR027W	0
YFR028C	0
YFR029W	2
YFR030W	1
YFR031C	2
YFR031C-A	0
YFR032C	0
YFR032C-A	0
YFR032C-B	0
YFR033C	2
YFR034C	0
YFR034W-A	0
YFR035C	1
YFR036W	0
YFR036W-A	0
YFR037C	1
YFR038W	0
YFR039C	0
YFR040W	4
YFR041C	2
YFR042W	0
YFR043C	1
YFR044C	0
YFR045W	1
YFR046C	0
YFR047C	0
YFR048W	0
YFR049W	0
YFR050C	0
YFR051C	3
YFR052W	0
YFR052C-A	0
YFR053C	1
YFR054C	0
YFR056C	0
YFR055W	1
YFR057W	0
YAL069W	0
YAL068W-A	0
YAL068C	0
YAL067W-A	0
YAL067C	1
YAL066W	0
YAL065C	0
YAL064W-B	0
YAL064C-A	0
YAL064W	0
YAL063C-A	0
YAL063C	0
YAL062W	5
YAL061W	3
YAL060W	0
YAL059C-A	0
YAL059W	0
YAL058W	0
YAL056C-A	0
YAL056W	2
YAL055W	0
YAL054C	0
YAL053W	2
YAL051W	4
YAL049C	0
YAL048C	1
YAL047W-A	0
YAL047C	1
YAL046C	0
YAL045C	0
YAL044W-A	0
YAL044C	0
YAL043C	1
YAL042C-A	1
YAL042W	0
YAL041W	0
YAL040C	0
YAL039C	3
YAL038W	4
YAL037C-B	0
YAL037C-A	0
YAL037W	0
YAL036C	0
YAL035W	1
YAL034C-B	0
YAL034W-A	0
YAL034C	0
YAL033W	0
YAL032C	0
YAL031W-A	1
YAL031C	0
YAL030W	0
YAL029C	3
YAL028W	0
YAL027W	1
YAL026C-A	0
YAL026C	0
YAL025C	0
YAL024C	7
YAL023C	1
YAL022C	0
YAL021C	0
YAL020C	1
YAL019W-A	0
YAL019W	1
YAL018C	0
YAL017W	0
YAL016C-B	0
YAL016C-A	0
YAL016W	0
YAL015C	0
YAL014C	0
YAL013W	0
YAL012W	0
YAL011W	0
YAL010C	0
YAL009W	1
YAL008W	0
YAL007C	2
YAL005C	1
YAL004W	0
YAL003W	0
YAL002W	4
YAL001C	1
YAR002W	5
YAR002C-A	2
YAR003W	0
YAR007C	0
YAR008W	0
YAR014C	1
YAR015W	0
YAR018C	1
YAR019C	1
YAR019W-A	0
YAR020C	0
YAR023C	0
YAR027W	0
YAR028W	0
YAR029W	0
YAR030C	0
YAR031W	0
YAR033W	1
YAR035W	0
YAR035C-A	0
YAR042W	0
YAR047C	0
YAR050W	2
YAR053W	0
YAR060C	0
YAR064W	0
YAR066W	0
YAR068W	0
YAR069C	0
YAR070C	1
YAR071W	0
YAR073W	0
YAR075W	0
Q0010	0
Q0017	0
Q0032	0
Q0045	2
Q0060	6
Q0050	2
Q0055	5
Q0070	2
Q0065	2
Q0075	0
Q0080	0
Q0085	0
Q0092	0
Q0120	0
Q0110	0
Q0115	2
Q0105	0
Q0130	0
Q0140	2
Q0142	0
Q0143	0
Q0144	0
Q0160	0
Q0182	1
Q0250	0
Q0255	3
Q0275	0
Q0297	0
