p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
4.250861953151023e-240	2.1519229530597253	0.295	0.033	7.178855666481448e-236	2	Rarres2
9.373265397881884e-235	2.7650225516376556	0.372	0.061	1.5829570603942925e-230	2	C3
3.415510818100984e-231	2.183635073880249	0.372	0.06	5.768114669608941e-227	2	Timp2
4.486271998218439e-226	1.964950752293154	0.324	0.044	7.5764161505913e-222	2	Plpp3
2.593784834254448e-214	1.8741697085608984	0.282	0.035	4.3803838280889116e-210	2	Vasn
2.872590641845277e-209	1.6533919754343032	0.536	0.13	4.851231075948304e-205	2	Crip1
1.9309318016858412e-190	1.951609631794389	0.291	0.043	3.2609576266870484e-186	2	Ugdh
4.144832944209069e-180	1.6926750623552744	0.287	0.044	6.999793876180276e-176	2	Rnase4
4.730992975971652e-179	1.4686603609342477	0.504	0.133	7.989700937820927e-175	2	Cd63
2.4760707409188735e-172	1.959443143171692	0.275	0.042	4.181588267263794e-168	2	Ptx3
1.739149868677955e-167	3.0495777852202988	0.251	0.037	2.937076298223331e-163	2	Saa3
4.57783442117926e-153	1.6032840827319605	0.331	0.071	7.731046770487535e-149	2	Rrbp1
1.0779693840545288e-150	1.6969409688739798	0.271	0.047	1.8204746957912883e-146	2	Hk2
2.2363048644150917e-150	1.6184128865416176	0.307	0.059	3.776671655024207e-146	2	Ccl7
1.005482242972678e-146	1.1524472485502577	0.493	0.142	1.6980584119322586e-142	2	Gnas
1.1573842707006015e-146	1.6839512845436955	0.256	0.044	1.954590556359176e-142	2	Ckap4
1.2882417107134838e-146	1.2414193140723413	0.302	0.059	2.1755826010529315e-142	2	Cald1
2.765982683064983e-143	1.3386903116335662	0.272	0.049	4.671191555160143e-139	2	Ppic
8.14647368256969e-142	1.4331186803612743	0.278	0.053	1.3757764755123693e-137	2	Calu
3.8832377466501125e-138	1.613234229942287	0.324	0.072	6.55801190654271e-134	2	Ly6a
3.384818077858079e-136	1.4144236853444108	0.253	0.045	5.716280769886723e-132	2	Pdpn
6.124488410287871e-131	1.3939313329635228	0.619	0.237	1.0343036027294157e-126	2	Cxcl1
6.207140603235768e-128	1.381400423550272	0.376	0.102	1.0482619050744566e-123	2	Hsp90b1
3.460472868322824e-127	1.6270820256474603	0.469	0.151	5.8440465800235856e-123	2	Ccl2
1.4191086515745885e-125	1.404552737369689	0.446	0.135	2.396590690779165e-121	2	Egr1
3.9939818978766634e-123	1.3151060263280399	0.334	0.084	6.74503662913411e-119	2	P4hb
3.384892923836239e-122	1.460950136938636	0.416	0.124	5.716407169774641e-118	2	Fosb
4.111230129571721e-121	1.2648659219937919	0.298	0.067	6.943045442820723e-117	2	Igfbp7
1.00092683702191e-117	1.0741768578130777	0.285	0.064	1.6903652423626017e-113	2	Nedd4
2.7906266623184805e-116	0.9426922810725706	0.798	0.368	4.71281030732345e-112	2	mt-Co2
1.283689621928291e-107	0.8625140007908936	0.848	0.427	2.167895033512498e-103	2	mt-Co1
3.642264373960028e-104	1.0557693943613424	0.44	0.149	6.151056074743696e-100	2	Serf2
4.2947357883758e-95	1.0349681541197584	0.432	0.151	7.252949799409051e-91	2	Hspa5
2.0213625359489004e-88	1.1526709235940884	0.323	0.099	3.413677050710503e-84	2	Sgk1
1.7271481694892233e-87	0.9359924918255049	0.358	0.116	2.9168078286334003e-83	2	Anxa5
1.3453231935963553e-73	0.6365089910671058	0.862	0.484	2.271981809345525e-69	2	mt-Atp6
3.021973114481658e-72	0.7301670473815767	0.639	0.295	5.103508195736624e-68	2	mt-Cytb
2.4881702943606737e-70	0.7531087804305594	0.699	0.339	4.202021993116306e-66	2	mt-Rnr2
1.4767345676240099e-67	0.8557570678384745	0.324	0.112	2.493909337803428e-63	2	Adamts1
5.210774787241944e-65	0.70835964310674	0.332	0.118	8.799956460694195e-61	2	Errfi1
4.092307660238113e-62	0.6192895831398335	0.312	0.109	6.911089176610125e-58	2	Serpinb6a
3.273201350046431e-60	0.6582795608283736	0.268	0.091	5.527782439958413e-56	2	Arf4
1.0097336533816061e-59	0.5579819133098818	0.819	0.452	1.7052381938308564e-55	2	mt-Co3
1.1979760719136973e-56	0.5766834767919118	0.304	0.114	2.023141990247852e-52	2	Sec61g
2.6832839467025938e-55	0.5094353930761106	0.517	0.234	4.5315299291913405e-51	2	mt-Nd4
4.343058657233193e-55	0.6730639749192162	0.261	0.091	7.334557460335416e-51	2	Selenow
1.6179328334649188e-52	0.6836075338029612	0.351	0.145	2.7323649691555548e-48	2	Nfkb1
1.2288302748872222e-50	0.7855114244736252	0.289	0.113	2.075248568229541e-46	2	Ier5
2.7377444620651764e-50	0.6100325445505526	0.324	0.131	4.6235028475356695e-46	2	Marcks
1.0500384617715366e-48	0.48649867260453883	0.362	0.155	1.773304954239771e-44	2	Psap
2.5474441371211337e-47	0.5141169381751789	0.829	0.518	4.302123658770171e-43	2	Rpl37a
1.4224946780910328e-46	0.4239216373253454	0.442	0.201	2.4023090123601362e-42	2	Ifitm3
1.575011582607357e-45	0.4814710229232073	0.326	0.137	2.659879560707305e-41	2	Ctsl
1.6343171636464173e-45	0.489765450979629	0.384	0.172	2.7600348259660694e-41	2	Jund
5.1312903223884316e-45	0.6264726982651361	0.295	0.122	8.665723096449584e-41	2	Calr
1.0058056266006826e-44	0.7864708283850419	0.297	0.125	1.6986045422032328e-40	2	Jun
5.38887637470849e-44	0.4444271937142008	0.477	0.228	9.100734421607699e-40	2	mt-Nd1
1.0958620391800303e-43	0.6377257217415124	0.272	0.109	1.8506918117672353e-39	2	Npc2
8.347318132046864e-41	0.4570104482812085	0.265	0.109	1.4096950861400743e-36	2	Bsg
8.884534481962718e-40	0.4773530470065861	0.795	0.503	1.5004201833138637e-35	2	Rps29
1.2380983758777878e-39	0.3625534338359526	0.393	0.184	2.090900537182408e-35	2	mt-Nd2
2.8198981724561584e-39	0.56262571081851	0.457	0.231	4.7622440336439606e-35	2	Ier3
1.333156653957333e-38	0.4259431489561498	0.414	0.199	2.251434957203144e-34	2	Cd44
3.10100491033344e-37	0.2821439786309776	0.356	0.161	5.2369770925711136e-33	2	Emp1
4.822909989142226e-36	0.4337078369896572	0.684	0.39	8.144930389663391e-32	2	Rps21
2.4298270461688357e-35	0.39941379749469785	0.903	0.727	4.103491915569929e-31	2	Rpl41
2.642465708173396e-35	0.3082850765646179	0.26	0.11	4.462596087963231e-31	2	Pmepa1
8.126003332919734e-34	0.3084316056865877	0.502	0.257	1.3723194428634846e-29	2	Ahnak
2.2467423754517495e-31	0.2766205779438935	0.351	0.173	3.794298523662914e-27	2	Ctsb
2.8551736599898865e-31	0.35770204435729047	0.275	0.127	4.82181727699092e-27	2	Gabarap
1.5602660767174654e-28	0.3382878781354348	0.751	0.471	2.6349773503604555e-24	2	Rps28
6.985874057500027e-28	0.3146227077832888	0.656	0.383	1.1797744108306045e-23	2	Rpl38
1.3864440689248952e-27	0.28307008928711674	0.266	0.126	2.341426743600363e-23	2	Ifitm2
2.8679815213066147e-27	0.4709036707920111	0.284	0.141	4.843447193182611e-23	2	Pim1
2.313444150555652e-25	0.31419135332185055	0.268	0.133	3.906944481458385e-21	2	Sqstm1
0	4.077917100077611	0.54	0.072	0	3	Cd74
0	3.8413174404818693	0.397	0.043	0	3	H2-Ab1
0	3.8045981623124856	0.419	0.038	0	3	H2-Aa
0	3.6075585208649117	0.382	0.04	0	3	H2-Eb1
0	3.5910648775237894	0.392	0.018	0	3	Ctss
0	3.3617024815126273	0.38	0.036	0	3	Lyz2
0	2.3174035806903706	0.827	0.258	0	3	Ftl1
1.268547712726631e-303	2.1186872588490626	0.962	0.521	2.1423233772527346e-299	3	Fth1
2.279929789767793e-280	2.8205021342789998	0.348	0.037	3.850345428959849e-276	3	Fcer1g
7.588001942556092e-269	2.6601859778375347	0.599	0.139	1.2814617680588728e-264	3	Psap
8.406593377471764e-265	2.9095455443175737	0.311	0.032	1.4197054895874316e-260	3	Laptm5
1.4690612114747743e-216	2.9099762154120534	0.346	0.051	2.4809505739385987e-212	3	Lgmn
1.2924141009148175e-210	2.264809693605667	0.32	0.042	2.1826289336249437e-206	3	Tyrobp
3.536374730137482e-195	2.7548916750568733	0.282	0.037	5.972229644256179e-191	3	Csf2rb
3.4475700070396545e-190	2.415882999579163	0.542	0.15	5.822256227888568e-186	3	Hmox1
2.2548413815098116e-176	2.6356966795785755	0.294	0.046	3.8079761250937696e-172	3	Cyba
1.5356726929412577e-171	2.036978218955886	0.337	0.058	2.5934440438391958e-167	3	Cd14
9.625339376137798e-168	2.3896337734721915	0.26	0.035	1.6255273138421513e-163	3	S100a4
1.079524647231178e-161	2.2500939079308937	0.525	0.162	1.8231012242440132e-157	3	Ctsb
1.6404153586499078e-147	2.4870878090368898	0.286	0.052	2.770333457687964e-143	3	Ctsz
2.0664189405792052e-128	1.3720175181847267	0.89	0.567	3.489768306850162e-124	3	Tmsb4x
5.684294913551043e-122	2.2685145097549118	0.286	0.061	9.599637250005e-118	3	Grn
5.035772161517981e-108	1.9214902832260212	0.4	0.125	8.504412026371566e-104	3	Sqstm1
2.9222970661893264e-106	1.9088566507201166	0.41	0.13	4.935175285380535e-102	3	Cst3
4.6357809169542575e-104	2.4165238207772455	0.271	0.062	7.82890681255235e-100	3	Il1b
3.143995772520635e-102	1.4948788359521727	0.516	0.194	5.309580060632848e-98	3	Vim
1.1477526166209405e-95	1.1125826211636412	0.83	0.505	1.9383246189494442e-91	3	Rps29
3.43442478624635e-88	1.3204857728571753	0.536	0.221	5.800056579012836e-84	3	Lgals3
1.1610670524676827e-87	1.4892010962167195	0.4	0.138	1.9608100382074226e-83	3	Atp6v0c
4.651452387747806e-83	1.78995764553998	0.38	0.134	7.855372792428495e-79	3	Ctsd
1.1437312211056218e-77	1.5633977930160805	0.397	0.148	1.9315332862031742e-73	3	Crip1
6.227832369033297e-75	1.7563349317994505	0.256	0.071	1.0517563304823432e-70	3	Rnf149
4.436361699823194e-72	0.8192711457299273	0.797	0.438	7.49212763866141e-68	3	mt-Co1
1.9856058128705277e-70	1.2265067660161346	0.492	0.212	3.3532910967757474e-66	3	Btg1
8.037214047847696e-69	1.7842582741376405	0.415	0.174	1.357324708400519e-64	3	Thbs1
3.724324272234672e-68	1.0847108481774983	0.269	0.079	6.289638830949914e-64	3	Srgn
9.552383799656618e-67	1.51707688537915	0.259	0.078	1.6132065760860097e-62	3	Efhd2
2.537117426896267e-65	1.6382977828368719	0.272	0.088	4.284683910542416e-61	3	Txnrd1
5.8738579422668025e-65	0.8703741975701318	0.71	0.381	9.919771292900176e-61	3	mt-Co2
1.7158930848221794e-63	1.4377825628429894	0.496	0.239	2.8978002416476967e-59	3	Cxcl2
8.595421541074464e-62	1.4328660344057806	0.306	0.109	1.4515947898566556e-57	3	Npc2
7.356540184990478e-60	1.2534111440847315	0.415	0.181	1.242372506441192e-55	3	Calm1
1.0675459146610437e-58	1.0805742700269279	0.499	0.233	1.8028715406795706e-54	3	B2m
3.981323744526473e-52	1.0618990463974822	0.439	0.206	6.723659539756308e-48	3	Cfl1
5.1515029450595527e-51	0.9583549025999925	0.483	0.233	8.699858173616573e-47	3	H2afz
5.51524808997154e-50	1.1172502853043516	0.371	0.161	9.314150974343936e-46	3	H2-D1
9.062225890221957e-45	0.850381254926337	0.496	0.254	1.530428708340684e-40	3	Cstb
1.1093444105690357e-44	0.6989068620365444	0.638	0.35	1.8734608405689874e-40	3	mt-Rnr2
1.2739487089698296e-44	1.6077596716907947	0.317	0.141	2.1514445797082483e-40	3	Ctsl
1.8841538291008397e-44	1.3158753269099859	0.272	0.109	3.1819589865854983e-40	3	Map4k4
5.257782766007569e-43	0.5655851839212289	0.762	0.462	8.879343535233583e-39	3	mt-Co3
4.041575435591688e-42	1.1249209412421317	0.293	0.123	6.825412595627242e-38	3	Sh3bgrl3
6.219291840876449e-37	0.9973666523012352	0.32	0.146	1.0503140060872147e-32	3	Tgfbi
8.51332413797909e-37	0.9401011483025097	0.4	0.206	1.4377301804219087e-32	3	H2-K1
2.1051226873779706e-36	1.0298108808385726	0.296	0.133	3.5551311944439167e-32	3	Mcl1
1.8513370532770247e-35	1.0400604058331675	0.272	0.119	3.1265380155742395e-31	3	Atox1
8.982072922042696e-34	0.4440585296747299	0.791	0.495	1.5168924750745706e-29	3	mt-Atp6
9.253290308172222e-33	1.0201478996087414	0.325	0.164	1.5626956672441248e-28	3	Hspa5
1.85419299952705e-31	1.071400751694894	0.275	0.13	3.131361137601282e-27	3	Gabarap
3.258195734494518e-30	0.7774251224185349	0.31	0.152	5.502440956414342e-26	3	Arpc2
1.5697599369129997e-29	0.6354101129850984	0.43	0.236	2.651010581458674e-25	3	mt-Nd1
4.12431320748327e-28	0.791968771496296	0.314	0.16	6.965140144797746e-24	3	Cdc42
5.014742702255109e-28	0.8212754817263503	0.318	0.164	8.468897475568427e-24	3	Serf2
3.686259734008172e-27	0.9491258555685489	0.285	0.143	6.225355438793001e-23	3	Pim1
2.1845973711355736e-26	0.4738981472991153	0.714	0.488	3.689348040373757e-22	3	Fau
7.041842125600305e-26	0.9842752321434114	0.257	0.128	1.1892262981713795e-21	3	Anxa5
7.600213937128141e-26	0.8988712496273132	0.251	0.122	1.2835241297022004e-21	3	Rap1b
8.277183307945567e-26	0.8469381159630114	0.257	0.126	1.3978507170458474e-21	3	Iqgap1
1.1619945356847419e-25	0.6990605499045013	0.421	0.246	1.962376371864392e-21	3	mt-Nd4
4.8852736730865924e-23	0.5068311159685486	0.508	0.311	8.250250179108637e-19	3	mt-Cytb
2.093754607518098e-21	0.6877607454923034	0.409	0.249	3.535932781176564e-17	3	Prdx1
2.318337634793417e-19	0.586037625190226	0.43	0.267	3.9152085976391226e-15	3	Ahnak
2.284111852088808e-17	0.5754852700921074	0.3	0.172	3.857408095807579e-13	3	Gpx1
2.0885997619595293e-16	0.6455122482188624	0.271	0.157	3.527227277997253e-12	3	Cd63
1.8867137440219063e-15	0.6095501493591096	0.373	0.242	3.1862821709041954e-11	3	Ier3
4.0393814549903716e-14	0.5073833261941458	0.33	0.209	6.82170740118774e-10	3	Cd44
9.371533721795267e-14	0.3075686783436815	0.865	0.691	1.5826646149367846e-9	3	Actb
2.2936663104086375e-13	0.47806946919627435	0.261	0.158	3.873543665018107e-9	3	Atp5e
5.08249829144473e-13	0.3440071459060845	0.367	0.237	8.58332311459186e-9	3	Pfn1
7.002523269252045e-13	0.4396202124543036	0.346	0.227	1.1825861297112853e-8	3	Oaz1
1.112513132942755e-12	0.32748661059255113	0.304	0.191	1.8788121789137244e-8	3	Slc25a3
1.7719789939414038e-11	0.31464086820859105	0.551	0.396	2.9925181249682426e-7	3	Rpl38
2.995037626360061e-11	0.673168467085576	0.422	0.306	5.058019543396872e-7	3	Apoe
1.692595663093288e-9	0.25955134787639	0.27	0.178	2.8584555558319447e-5	3	Atp5l
3.856713818820945e-8	0.35971325104606944	0.281	0.196	6.513218297224812e-4	3	mt-Nd2
4.9605722984562105e-8	0.31688653111991627	0.298	0.208	8.377414497632848e-4	3	mt-Rnr1
8.455076570466351e-7	0.31417606221852434	0.298	0.215	0.014278933312203574	3	Nfkbia
1.5372486670707759e-6	0.38069781058530294	0.27	0.196	0.025961055489491264	3	Itm2b
8.958196888140014e-83	1.5536275739671774	0.814	0.469	1.5128602904690857e-78	4	mt-Co3
7.255416453989277e-75	1.53371211317097	0.713	0.356	1.2252947307497091e-70	4	mt-Rnr2
2.907566069481137e-72	1.3501699310762802	0.805	0.449	4.910297578139744e-68	4	mt-Co1
1.2815818989523209e-65	3.4245087199581405	0.732	0.439	2.1643355109506796e-61	4	Hba-a1
2.185443451737391e-65	3.2627600102372734	0.964	0.767	3.690776901294106e-61	4	Hbb-bs
8.570694175997432e-65	1.4395886120590804	0.786	0.505	1.4474188324424462e-60	4	mt-Atp6
9.891317168374676e-60	1.879929720435313	0.48	0.202	1.6704456433951153e-55	4	mt-Rnr1
2.044384224556603e-56	3.1620166698641974	0.593	0.317	3.452556078431191e-52	4	Hbb-bt
1.0775730880145377e-52	1.3158537624940427	0.687	0.393	1.8198054310389512e-48	4	mt-Co2
2.910828507348043e-47	3.381867348982933	0.638	0.407	4.915807183209375e-43	4	Hba-a2
2.999740167266884e-45	1.5042903320813732	0.548	0.315	5.065961194480314e-41	4	mt-Cytb
2.009791322842916e-27	1.509653990702187	0.415	0.242	3.3941355860171167e-23	4	mt-Nd1
4.288746075633058e-24	1.3468427823052314	0.411	0.252	7.242834372529109e-20	4	mt-Nd4
2.448028548954672e-19	1.5869909873381967	0.332	0.197	4.13423061347465e-15	4	mt-Nd2
2.571280221337132e-12	0.3471214660581312	0.931	0.865	4.3423780377941484e-8	5	Krt14
1.430536565988945e-10	0.4572314660344263	0.802	0.701	2.4158901526421305e-6	5	Krt6a
4.935758986477461e-6	0.29496677065867605	0.757	0.677	0.08335509776363136	5	Lgals7
5.15916716179199e-4	0.31399137121638	0.62	0.555	1	5	Krt5
5.429592658775069e-4	0.30660463956547535	0.716	0.703	1	5	Krt16
6.823752495623792e-4	0.2931510419772625	0.701	0.66	1	5	Sfn
0.002307958331511248	0.47185783955854355	0.356	0.293	1	5	Perp
2.181361717160423e-160	1.5547646849061612	0.443	0.055	3.683883667940522e-156	6	Mast4
8.650442673843091e-129	1.5865338499959232	0.422	0.063	1.4608867587586212e-124	6	mt-Nd4l
1.7810067177827335e-108	1.2228716633504895	0.389	0.06	3.0077641449914806e-104	6	Tacstd2
6.023454456037803e-106	0.9950359942689702	0.355	0.051	1.017240988535664e-101	6	Cdh1
1.5140854075223962e-88	0.8502894757742308	0.319	0.049	2.556987436223823e-84	6	Fam83g
3.734742218823987e-86	1.355971346988758	0.533	0.128	6.307232659149949e-82	6	Jun
9.330813078887083e-84	0.7564467475601078	0.319	0.051	1.5757877127624507e-79	6	Trim29
5.021966814350342e-82	1.2285714393429816	0.759	0.243	8.481097556074857e-78	6	mt-Nd4
1.8772322446472083e-78	0.7855060770592155	0.28	0.043	3.1702698147602055e-74	6	Epha2
4.926234191280456e-77	0.9380651394382582	0.518	0.125	8.319424302234433e-73	6	Lypd3
2.7609186124679724e-73	1.1158792577737993	0.723	0.235	4.662639352735912e-69	6	mt-Nd1
3.348051367755484e-73	0.7069177876104433	0.569	0.143	5.654189149865461e-69	6	Dsp
5.696907394549465e-73	1.1846721262043962	0.928	0.449	9.620937207915136e-69	6	mt-Co1
4.389082432957807e-69	0.3285194824854556	0.425	0.094	7.412282412779145e-65	6	Pkp1
7.234022350561046e-69	1.0930926477264364	0.828	0.309	1.2216816945627494e-64	6	mt-Cytb
2.779630704672401e-68	0.9572169045794823	0.627	0.189	4.694240334050751e-64	6	mt-Nd2
1.5106592443408287e-66	0.8773002616864027	0.367	0.082	2.5512013318427916e-62	6	Prrc2c
2.943207191934861e-66	0.35639798726427685	0.322	0.062	4.9704883057395935e-62	6	Dsg3
1.014754685540951e-64	0.968785018006201	0.283	0.051	1.713717712941558e-60	6	Epcam
1.378378987050639e-64	1.5363673851862247	0.307	0.063	2.327806433331119e-60	6	Atf3
2.5832079122145655e-64	0.9202966911945705	0.352	0.079	4.362521522147958e-60	6	mt-Nd5
8.159231737102065e-62	0.7263071522802818	0.389	0.093	1.3779310557617969e-57	6	Pnrc1
1.66120879949869e-61	0.5146708160940303	0.328	0.068	2.805449420593387e-57	6	Dusp7
8.317343647904955e-61	0.5485783498762471	0.383	0.089	1.4046329952581888e-56	6	Hbegf
2.1846230436586867e-60	0.8582693269342601	0.253	0.045	3.68939139613079e-56	6	Ldlr
1.4058967252601975e-59	0.4365175708740967	0.581	0.165	2.3742783896194215e-55	6	Klf5
2.0121311297441804e-59	0.4876424473056129	0.301	0.063	3.398087051911972e-55	6	Eif5b
1.090965863005033e-58	0.5975638103753109	0.277	0.054	1.8424231494428997e-54	6	Higd1a
1.4909221607693503e-57	0.7061215859235483	0.367	0.09	2.517869345107279e-53	6	Aplp2
1.7473957678300404e-57	0.8049867799715149	0.373	0.094	2.9510019727113723e-53	6	Myh9
1.8175797956106898e-57	1.014293786056295	0.87	0.391	3.069528758827333e-53	6	mt-Co2
2.0147858736426843e-57	0.929615972851435	0.964	0.503	3.402570383407765e-53	6	mt-Atp6
2.2917607060395066e-56	0.34037149339672235	0.404	0.098	3.8703254803595185e-52	6	Dsc3
6.906805340241812e-56	0.5379475023718874	0.289	0.058	1.1664212858600371e-51	6	Stfa1
7.864661133496438e-56	0.4758985915779046	0.334	0.076	1.3281839722248784e-51	6	Cd24a
1.6138693186429033e-54	0.8992419644725036	0.256	0.051	2.725502505324135e-50	6	Ankrd11
8.050439547326827e-54	0.48571119624679726	0.358	0.086	1.3595582307525546e-49	6	Itga6
4.025593753513208e-53	0.7364009213055005	0.488	0.144	6.798422730933106e-49	6	Cdkn1a
1.2148537844968657e-51	0.512674037731542	0.271	0.058	2.0516450712583068e-47	6	Llph
1.6347389509132648e-51	0.41353443953842994	0.47	0.134	2.760747140302322e-47	6	Sdc1
1.6992270255173167e-50	0.7466545470268069	0.428	0.122	2.8696546006936445e-46	6	Sdc4
8.638629949963928e-50	0.5795076156206109	0.434	0.121	1.4588918259499084e-45	6	Col17a1
1.1050511204484898e-49	0.5909812607496359	0.503	0.158	1.8662103322134096e-45	6	Slc38a2
7.743644411049057e-48	0.5501121937227802	0.277	0.064	1.3077466681379648e-43	6	Nsa2
7.269058120885855e-47	0.49602575957346917	0.334	0.087	1.2275985354552032e-42	6	Tomm7
1.178063278121102e-46	0.7721031633725648	0.572	0.194	1.989513264090917e-42	6	Krt17
1.4090809281077305e-46	0.5893911466040258	0.364	0.098	2.3796558713883354e-42	6	Hspa1b
1.6997755523775223e-45	0.40039489049775057	0.274	0.065	2.87058095285516e-41	6	Metap2
2.0659961994194734e-45	0.7776222627496956	0.292	0.073	3.489054381579607e-41	6	mt-Nd3
1.3549217761094175e-44	0.6402431878410164	0.295	0.074	2.288191895493584e-40	6	Ier2
3.4457682718207107e-44	0.3959339164597213	0.277	0.065	5.819213457450816e-40	6	Fam162a
1.167209595374103e-43	0.3333447372473728	0.503	0.166	1.971183564667785e-39	6	Serbp1
1.6776431066989705e-43	0.780692964372157	0.268	0.065	2.8332036785932212e-39	6	Rbbp6
1.8526220798723337e-43	0.8155416882212032	0.913	0.471	3.1287081684883973e-39	6	mt-Co3
5.961524006971147e-43	0.441878421181535	0.527	0.179	1.0067821742972872e-38	6	Ncl
2.079704151078888e-42	0.40080032518840847	0.422	0.132	3.5122043703420264e-38	6	Top1
5.978388847947039e-42	0.33762198914476427	0.286	0.073	1.009630308641296e-37	6	Ctnna1
2.5108628119018575e-41	0.6150522096454152	0.25	0.059	4.240345116739857e-37	6	Ddx21
1.1498875130108987e-40	0.5656142413632073	0.401	0.122	1.9419300319728056e-36	6	Adamts1
1.2437348493341166e-40	0.32574585748660834	0.551	0.192	2.100419413555456e-36	6	Dstn
1.7558578390257608e-40	0.5506516028876618	0.563	0.203	2.9652927185467046e-36	6	mt-Rnr1
1.842586976550315e-40	0.41650910017848686	0.277	0.071	3.111760885998172e-36	6	Mrpl52
2.313616189509225e-40	0.3223576834439994	0.313	0.086	3.907235020843179e-36	6	Cast
5.517990664507328e-40	0.5389147411242141	0.542	0.192	9.318782634219975e-36	6	Klf4
1.3147652041047174e-38	0.2505050809654912	0.377	0.116	2.2203754766920465e-34	6	Pgk1
2.0787228335966424e-38	0.2697137156970344	0.367	0.113	3.51054712137801e-34	6	Bzw1
7.874301215872758e-38	0.572407914911798	0.81	0.357	1.3298119893365914e-33	6	mt-Rnr2
1.9401331594509114e-37	0.30919724592768194	0.383	0.122	3.276496879680699e-33	6	Eif3a
4.827453462659116e-37	0.6695068876725765	0.253	0.064	8.152603407738716e-33	6	Hspa1a
6.570149769760172e-37	0.3450758090368238	0.265	0.069	1.1095668931170978e-32	6	Tuba4a
6.72897281705202e-37	0.2545883258929633	0.386	0.123	1.1363889293437451e-32	6	Atox1
1.0832829540372351e-36	0.3386115421007849	0.262	0.069	1.8294482527780828e-32	6	Pebp1
2.0417817972017926e-36	0.7542397882184471	0.259	0.067	3.4481610991143875e-32	6	Sox9
2.6532320745137123e-36	0.5198695435945122	0.25	0.065	4.480778327438757e-32	6	Rsrp1
4.155445611209437e-36	1.3529693663643965	0.443	0.161	7.017716548210496e-32	6	Sprr1a
4.961270357264663e-36	0.3247249346425991	0.473	0.167	8.378593379348564e-32	6	Dynll1
5.042342825892424e-36	0.9043171584521552	0.672	0.297	8.515508564367126e-32	6	Ly6d
9.927054521303517e-36	0.39975557867735523	0.292	0.084	1.6764809675577379e-31	6	Kif5b
1.0206666807709436e-35	0.6388874070860984	0.262	0.071	1.7237018904859696e-31	6	Mdm2
1.3924710074996657e-35	0.7965741058740274	0.44	0.153	2.3516050374654354e-31	6	Egr1
1.4033819270025386e-35	0.3565445936992413	0.31	0.092	2.370031398321887e-31	6	1810037I17Rik
3.40317245687614e-35	0.29527498296521726	0.304	0.09	5.747277645172425e-31	6	Ubl5
4.5250471099141214e-35	0.5029897190838624	0.295	0.086	7.641899559222968e-31	6	Tiparp
7.173773829838993e-35	0.6916221931265323	0.259	0.072	1.2115069243832091e-30	6	Srrm2
1.0381301255423592e-34	0.3179562982962121	0.262	0.071	1.753194156015936e-30	6	Hdgf
1.1727703998899718e-34	0.5953220473297336	0.25	0.066	1.9805746513341843e-30	6	Cxcl16
1.3804708237112975e-34	0.5316683020379065	0.416	0.141	2.331339127083639e-30	6	Fosb
1.6394345417239471e-34	0.7502304824428963	0.292	0.087	2.768677054063402e-30	6	Ccnl1
2.6958688850867263e-34	0.3882235070105633	0.34	0.106	4.552783373134463e-30	6	Tpm1
4.675167739415596e-34	0.45554220857933636	0.25	0.067	7.895423278325059e-30	6	Plec
7.795353833536599e-34	0.5425392761326369	0.316	0.099	1.3164793554076608e-29	6	Rbm39
3.296596566356391e-33	0.2618957818246237	0.28	0.08	5.567292281262673e-29	6	Fosl1
5.5612906596448347e-33	0.4636142265337364	0.66	0.268	9.391907666008197e-29	6	Junb
1.696417692144773e-32	0.4789502372736618	0.31	0.097	2.8649101984940926e-28	6	Rbms1
1.885407958708132e-32	0.2555270107185279	0.268	0.077	3.1840769606662933e-28	6	Flna
4.981332133415438e-32	0.8145585623814333	0.449	0.164	8.412473706911992e-28	6	Fos
9.424099025922343e-32	0.26421887039958847	0.25	0.07	1.5915418434977654e-27	6	Dnaja2
1.5592918678575377e-31	0.3566423788122932	0.322	0.104	2.63333210643781e-27	6	Vcp
3.6708295630792214e-31	0.34274824815085725	0.256	0.074	6.199296966128189e-27	6	Eif3e
6.852728435307995e-31	0.2962031400427594	0.491	0.187	1.1572887781548142e-26	6	Pkm
1.4157217121359432e-30	0.557563791362248	0.268	0.081	2.3908708274551808e-26	6	Mat2a
3.078429577726191e-30	0.4182515148104722	0.283	0.088	5.198851870863991e-26	6	Rrbp1
3.8479914715317384e-30	0.6585445550845215	0.861	0.484	6.4984879971228e-26	6	Rps28
1.5461837410972544e-29	0.7731951071929029	0.723	0.339	2.6111951019650435e-25	6	Plet1
2.771928936505319e-29	0.25238232534354577	0.533	0.211	4.681233587970183e-25	6	H2-K1
3.3575706075402796e-29	0.280068610433029	0.34	0.117	5.670265242014024e-25	6	Hnrnph1
3.683799631985015e-29	0.32562613090518866	0.533	0.212	6.2212008184962935e-25	6	Nfkbia
6.535778018333009e-29	0.5864836585575852	0.265	0.083	1.1037621917360787e-24	6	Son
7.545966792284188e-29	0.27596287890346716	0.355	0.125	1.2743628718809536e-24	6	Ptp4a2
9.533271599693844e-29	0.6690380677298009	0.663	0.304	1.6099789077562965e-24	6	Apoe
9.825605809430842e-29	0.44486623344159204	0.301	0.1	1.6593483090966807e-24	6	Tax1bp1
