gene_name	cluster_0	cluster_1	cluster_2	cluster_3	cluster_4	cluster_5	cluster_6	cluster_7	cluster_8	cluster_9	cluster_10	cluster_11	cluster_12	cluster_13	cluster_14
Sema4g	0.011701076130691521	0	0.008183686575181204	0	0	0	0	0	0	0	0.02068915611041741	0	0	0	0
Mrpl43	0.4347825133422548	0.38780714870451094	0.2690978303410653	0.6155184901609158	0.347869047906053	0.13694519030639615	0.3730656166720687	0.37439006058661495	0.24716369989659834	0.005657243611757706	0.15417996123629082	0.3877305078064353	0.5404888155895495	1.0098243229695405	0.8585852509649446
Twnk	0.0627483646368301	0.08614232896854071	0.10858763672011831	0.1612025800556693	0.07394733226934419	0	0.08384736185325964	0.004537522425727226	0.045107045777175094	0.14186042621339237	0.1871103696603978	0.13362877990232186	0	0.011224533195161614	0.24368771085761481
Lzts2	0.1169913412961367	0.13043101061092896	0.3220573971153182	0	0.11123306594770457	0.2285535850333157	0.09686502615219503	0.14777019659945442	0.010116997315528311	0.3006525603473435	0.474525245224432	0.015674769004107088	0	0.011224533195161614	0.2211957739146249
Sfxn3	0.26757645616108644	0.23064431234740715	0.27982758467865027	0.3911433556682533	0	0.3483904167936794	0.2494562665138127	0.39580472138989387	0.04690272380395397	0.5036787812682757	0.5171282778319375	0.3356289061428961	0	0.4906253872776952	0.5501687520049829
Kazald1	0	0.0321212461340448	0.028373669262503655	0.03761298141452653	0	0	0.14663276980860585	0	0	0	0.05455784771521405	0	0	0	0
Btrc	0.05474807869709559	0.044250353983996536	0.08094014501019721	0.13861441960874377	0	0	0.04349797638885283	0.31484607858878577	0	0.31191233654679956	0.07887722763969303	0.0665170681147971	0	0	0
Poll	0	0.03108662115928178	0.01895791374461411	0	0	0.0889095012657863	0.03127204797762148	0	0	0	0.04070173484533347	0.018312196056478762	0	0	0
Gm17018	0.1326656231826377	0.08761587854053166	0.18403577346674915	0.04514773537352687	0	0	0.1795878989798408	0.010031300579833176	0.020485270890215575	0.012185049506894889	0.07340743631412955	0.07002471303582669	0	0	0
Fbxw4	0.06452196595056595	0.09658407925907986	0.16502031254305682	0.25293821038861847	0.18370028609497024	0	0.09331406276216352	0.05608832186652402	0.06226439792762057	0.023638796911283993	0.060479564544718784	0.09387840943253041	0	0	0.27479098918416245
Fgf8	0	0	0	0	0	0	0	0.0015090711605006133	0	0	0	0	0	0	0
Npm3	0.5948423375300158	0.6753115051907481	0.6119486259724912	0.420735473869858	0.38889284649045547	0.5391358550701668	0.5924232039129359	0.2116972476418209	0.13541576315453493	0.4809620912905389	0.49535228019028177	0.17760914737456607	0.6424133373559077	0.08777175629886186	0
Oga	0.6442639880169586	0.6187524645951603	0.5307972145769961	0.7872661488993282	0.27148422714778997	0.6575565714375998	0.7474265253067798	1.0388972736725561	1.1860095814364997	0.43188863917809434	0.49449931288528565	0.7494164641365876	1.2439478364356855	1.1218644752548668	0.8915562595137384
Kcnip2	0	0.006829321486552954	0	0	0	0	0	0	0	0	0.004865706630214352	0	0	0.04101468153627059	0
Armh3	0.04331199480580131	0.027924433475736643	0.10594209828105618	0.05377376449731476	0	0.22079743611934743	0.056224949235812484	0.121881079706539	0.015823081263540956	0	0.004399676593915157	0.09672782066302266	0	0.030121398342741974	0
Hps6	0.03459432119040031	0	0.016528273798850267	0.10363686390987523	0.1855961595147894	0	0	0.0824590379740734	0.16665147882507267	0.050919719941967485	0.009878997870234274	0.06960858176444523	0	0.48249761009572745	0
Ldb1	0.256249140139627	0.30641284976613503	0.35616912649979365	0.3248154581390637	0.18217135405854068	0.14081593113643903	0.4286400656071811	0.38634859161072055	0.11524320499196958	0.46357418038709564	0.5061861844200688	0.17390271750654634	0.6345698235943731	0.30355675321435754	0
Pprc1	0.39247296319101294	0.40976900845586517	0.29817673791152255	0.3106035279311813	0.2083975413475813	0.362142871513065	0.27728959315679885	0.5334195705183142	0.11905623068272014	0.0641843269924402	0.407572780172601	0.1656219058628543	0	0.34126030652387546	0
Nolc1	0.6070573791675201	0.6132519784172057	0.6944803950103023	0.3056237560440421	0.5770233107054613	0.2643230593026729	0.6505501805537981	0.6658310466476136	0.02548399886084237	0.7690606944299544	0.783590168204381	0.1655166832925277	0.8907468400253138	0.8400565654505081	0.6493784335349125
Elovl3	0.04634685045494719	0.04700317894206413	0.040664940126386676	0	0	0.546562114090574	0.0351058975596916	0.02351001632196112	0	0	0.005883584697266376	0	0	0	2.011945099550793
Gbf1	0.18800772618351022	0.10161198727998831	0.3776206558082672	0.13086460913265513	0.2856406495908065	0	0.13334595234749036	0.3017835861749718	0.06816583192327523	0.3014037837676473	0.28607034023866734	0.08157689621514017	0	0.9405704670947563	0
Nfkb2	0.610719572598335	0.5574267789309515	0.7238357255278232	0.9589453309142775	0.5546101616319317	1.0015130589369836	0.9862341550155633	0.6518511807798701	1.3153266251417504	0.7253797376218066	0.5602721080432462	1.060005426523313	0.904298226932751	1.9588703095016022	0.5383389475687279
Psd	0.006001215849968684	0	0.005230883553709316	0	0	0	0.10251932823272795	0	0.035793127152249526	0.008137933292294756	0.025796106309874417	0.03987818727920385	0	0.022324473448885728	0
Fbxl15	0.029108432742717516	0.030335353348148245	0.07172121346050492	0.039154705178261986	0.09863597747988655	0	0.06037273190856587	0.006882576044145411	0.017822066258660153	0.17758241788477502	0.08710974260975883	0.1514433372138192	0	0	0
Cuedc2	0.15755742191342725	0.12087781575509947	0.2893159757293161	0.5634060363520365	0.2219132394438629	0.27460481911177237	0.10589560866502021	0.44957980279621823	0.044926349999811044	0.1835428388263282	0.2571779324360911	0.37656763327399734	0.6145889392813737	0.26448130744780995	0
Mfsd13a	0.022061044112260696	0.04397629451800024	0.05420682374677724	0.15928141044448182	0	0	0	0.0017161314175801058	0	0	0.003319420277763566	0.05703092760855046	0	0	0.13823449971849608
2310034G01Rik	0.06473627824922915	0.08196030782797421	0.005622256397525439	0.03684791488042038	0	0	0	0	0.00763087538319692	0	0.010217212985879232	0	0	0	0
Actr1a	0.41750838531554874	0.44028165215376497	0.40961476687060533	0.4960349215341866	0.3338440781613542	0.35939091926880967	0.6235745973831586	0.41066903654477305	0.38202774925706956	0.021162204836980926	0.24285457254980314	0.4426890153276864	0	0.6613710277512803	0.638959861039377
Sufu	0.14800232909357236	0.06291054750533942	0.1051949039714688	0.044246718367877115	0	0.25193182226151334	0.15551839534462558	0.22672434898287688	0	0.23285269745321538	0.0587995185593787	0.13784913527698128	0	0	0
Trim8	0.23152034916360215	0.3370581348484626	0.23379062094828063	0.24995572988440695	0.5066426073649292	0.3887267369412595	0.388503002544481	0.39361798693564104	0.34424387649322485	0.1479841702168019	0.4140575571856561	0.40966436857294797	0	0.1850869968678151	0
Arl3	0.1370362419967723	0.14453032918049585	0.3290720653488135	0.2573527965469255	0.08901879503216485	0	0.055183882293364885	0.1853782160554442	0.06993651067051586	0.013715093560190975	0.1925718651876681	0.09153210172043971	0	0.061455717512946595	0.6365635656346585
Sfxn2	0.0734837511598373	0.04325169240113455	0.14560562992802678	0.17540208677123267	0	0.12869220164281275	0.07661881160562578	0	0.04495131938177202	0	0.06821500762087047	0.032633022344178364	0	0.03982210418100169	0.5057301604798802
Wbp1l	0.25978872163525285	0.2692209515021869	0.34618066564173233	0.32652229416086376	0.15429148284164648	0.4212873218500392	0.18821692067720613	0.482577120149058	1.1257369676315216	0.46311149441091304	0.2583952360415163	0.6278651691653194	0.5981398859439853	0.111446061609183	0.5303409383263861
Cyp17a1	0.01806949645647825	0	0.042406184123231876	0.0192734696444739	0	0	0	0	0	0	0	0	0	0	0.8258229745123227
Borcs7	0.08993571666675375	0.08727974889274526	0.08870459147850648	0.07059895166242855	0	0	0.18985234155638342	0.25886857323606566	0.029172910677624387	0.44791853095961354	0.11351387970717072	0.13280647116422395	0	0.4660093214594996	0
As3mt	0.05073742841083818	0.010172044639898925	0.11580124555773785	0.19390799681046084	0	0	0.07611390805275164	0.0516616317315078	0.01235801106115311	0.15357880703608823	0.0744553620224768	0.04844692411268875	0	0	0
Cnnm2	0.1029169228767815	0.14899193856477683	0.08726322089964089	0.3348576135516689	0	0.23725615343284934	0.023749040568066253	0	0.5783452351660451	0.005622604127383752	0.030065784199339633	0.22924838157616248	0.561723904963709	0.3543635278610479	0
Nt5c2	0.1476561716305759	0.057074251441264635	0.05489802320902489	0.18863127753008133	0	0.15152484545907766	0.10025389052448624	0.03867772889965742	0.43335250418040555	0.008137933292294756	0.10075922421978617	0.2691208641114717	0.6219277754074074	0.051790578682251315	0.1806733018695174
Ina	0.01329416126178684	0	0	0	0	0	0.06077084296969727	0	0	0.050919719941967485	0.04320297243404177	0	0	0	0
Pcgf6	0.16075253818614732	0.09731948276132894	0.12402639222425235	0.03499876139296349	0.1095245292863471	0.3784865053926396	0.0450742172527285	0.11687966931113644	0	0	0.16693304121002775	0.014499125186449129	0	0.7498557134556232	0
Taf5	0.05264953841241493	0.1412767052614538	0.11433775699659594	0.10849156516765146	0.09843780993427889	0	0.2141006999205527	0.12848772721501492	0.0372835369861584	0.32151725863370234	0.028833658087103028	0.05132761154443253	0	0	0
Atp5md	1.4464162492753143	1.4685716656524233	0.9930894075320477	1.5741034879176155	1.1740165998481544	1.5008249167200793	1.278291094878476	1.3207210033748473	0.6945793150455418	1.3722387510181624	0.6412772911947653	1.1043900621571971	1.9219592220996427	1.6177442270051565	1.615905376455306
Pdcd11	0.19189680221823657	0.18395128545077696	0.33210258409335186	0.22897152851509867	0.10171361683953183	0.14215534812247146	0.4114990345625626	0.6993368119348161	0	0.19916355948687292	0.32507370807573294	0.13028558185008718	0	1.042695987233873	0
Calhm2	0	0.016510334670519686	0.11680800791083361	0.00849760489900575	0	0	0.0010624487039895324	0.001924219466690605	0	0	0.04611403175465889	0.024584431497579995	0	0.05108362880338797	0
Neurl1a	0	0.009617154278426398	0	0	0	0	0.008108655690805306	0	0	0.005657243611757706	0	0	0	0	0
AC132288.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sh3pxd2a	1.0040537382518258	1.0611888548134834	0.8280050457265685	0.4099369555434432	0.791827310043659	1.2571278070703733	1.0464165537184327	0.7010193093878183	0.22499043044463515	1.0887533179367779	0.7823028331188296	0.15458144246542405	1.900617603366506	0.3168932979513993	0.0971722525998443
Stn1	0.3304513461272029	0.2371305950179306	0.10149116824497945	0.027231329197227587	0.38118078720486714	0.253001933475409	0.19655821795638218	0.052352855687810416	0.012135059318433115	0.301052665244719	0.1321769225164358	0.03391305578244791	0	0.011224533195161614	0
Slk	0.9499693241084592	0.9094830396795655	0.7616423957896556	0.9197523471902878	0.6363884436586378	1.0259356326531848	0.7346947110287372	1.0652170087050645	0.7040742887931648	0.8453840372815128	0.8156470196275094	0.9962974007125414	0	1.333192137184505	0.26242111787026096
Col17a1	2.1052940455987614	2.1349882506424143	0.8955561653868228	0.7714692352312265	1.7422540013139425	1.8883516394003095	2.2972720955996384	1.104795614010047	0.4491202623466563	1.2588340451996973	0.20203293878105769	0.19797802106801962	2.1025251789623076	0.11255625480712805	1.176541774910781
Sfr1	1.5112053510931485	1.6578927973179611	1.3781788721639403	0.9362782786923074	1.528742988522056	1.7057469468873045	1.593983837147433	1.0940295173467456	0.46814158761941305	1.1194814833994355	0.9067700258969028	0.6846762457919674	1.612989367114736	1.0326580114761676	1.1185505016588122
Cfap43	0	0.025700634684351627	0	0	0	0	0	0.001924219466690605	0	0	0	0.017028934274444473	0	0	0
Gsto1	1.5396737136515846	1.5839079787944679	0.6857194554843349	0.8427680599179397	1.022918615489063	1.4575091881303996	1.4343418268088883	0.8225130080217933	0.2620264205829299	1.1648150307334955	0.4671644813047803	0.569407460929196	1.2636217329360013	0.0959494349563187	0.24368771085761481
Gsto2	0.004622752968471417	0.0038654188277420093	0.045127682821976996	0.014709965546865995	0	0	0.2437571724231016	0.0032271052982587086	0	0	0.07392126899060482	0.01153528613702019	0	0.011224533195161614	0.26220743572876454
Itprip	0.2440524682417349	0.143174518372815	0.1689961768414544	0.1826147928713181	0.30624338333554263	0.31303761953745235	0.33102094160760415	0.3321824651712114	0.7070493544350307	0.09434029707595411	0.15313648204431315	0.2002563362427273	0.9338681135195664	0.3216648302867511	0
Sorcs1	0	0	0	0	0	0	0.003210094257034854	0	0	0.0706437418466638	0	0	0	0	0
Xpnpep1	0.45122363749090133	0.3117403719819819	0.4197658420122549	0.11954161095263341	0.28521544925289044	0.292900333066489	0.2983940488229098	0.5124368328148087	0.2824835394622817	0.40402338715653974	0.1758133717383125	0.15173092991006165	0.5404888155895495	0	0.27479098918416245
Add3	0.14241879361881893	0.26186734163916103	0.6207799627957066	0.3570747776470735	0.3542790301778369	0.43093487333606073	0.29171202316432365	0.1516207015922072	0.15590993482708992	0.19607533149380674	0.8313364144707369	0.37871122899513454	0	0.06245159273747425	0.2688008117222813
Mxi1	0.5007691579679563	0.6245286316879174	0.4189953843311829	0.987067771115753	0.5207635938924262	0.5486042732317801	0.3643778856443762	0.1706082315860484	0.5972208421131096	0.13900115731178805	0.20911511279826087	1.546766875697212	0.6269216807494105	0.6290988286935315	0.8713201759398815
Smndc1	0.5645958711091007	0.5286147351020004	0.3743934059743057	0.6176301702149448	0.21291752764343963	0.3030267168049141	0.6682188165855453	0.4345646166629649	0.6970124898214909	0.5683969926111804	0.4078261952701536	0.8420999857232043	0	0.2256756552393395	0.32279842471539616
Gm50393	0	0	0	0	0	0	0	0	0.028058011158304606	0	0	0	0	0	0
Dusp5	0.9381057707206406	1.0985359120543554	0.8057906453403391	1.7298979168356556	0.7760226241509253	0.9357290834653095	1.0749121532957853	0.4303112348298389	1.5158762443643656	1.2496201938663059	1.055590263334472	1.7831406032019466	1.2195939322244331	1.3713199470818942	1.3714860008121625
Nutf2-ps1	0.1553313032148138	0.16728989056291713	0.018634593218367006	0.07594646832656088	0.11804795702231102	0.15021356311897185	0.008483340017065235	0.046313909584126164	0.016931549146836613	0.21892517060449762	0.06352491705523235	0.035657688994138695	0	0	0
Gm50402	0	0	0	0	0	0	0	0.0032271052982587086	0.03518070758464187	0	0	0.0036050690209303566	0	0	0
Smc3	0.4836189789649712	0.4431412264196524	0.5352973832859782	0.5785163363125077	0.283910839032213	0.2624823051314796	0.5035892326144071	0.7662303648821834	0.14246090839174488	0.6448794369664421	0.34340912978166294	0.42378209083409535	0	0.6710311199159495	0.5243653208448692
Rbm20	0.011348502324175344	0	0.028348878361889488	0	0	0	0.052757074752765365	0	0	0	0.04057098875452338	0	0	0	0
Pdcd4	0.2147262654510963	0.2163395930971861	0.11681135228041147	0.1459327152559861	0.012871002227769133	0.08163266616747919	0.15724488700902614	0.31837288559074195	0.11592425603459115	0.24305659302023644	0.30658087210645746	0.20933831142591658	0	0.16791315076772348	0.5990321097742436
Bbip1	0.16231693975058922	0.081183057125585	0.2047339259049594	0.35519335329621715	0.2740732038292476	0.14352053455682234	0.16282701884153808	0.411965576921861	0.5121622521302949	0.12325486271343443	0.19197729341320943	0.35652114025806714	0	0.011224533195161614	0.13823449971849608
Shoc2	0.6332320906615452	0.5395797104942569	0.4654901780849122	0.6617636820782228	0.6441148476295483	0.6275169632871901	0.5087757034557125	0.7559940655267121	0.6839239901543399	0.08862692102201393	0.5022248603291238	0.6176884821459327	0.6424133373559077	0.5722051815025309	0.8761905275486841
Gm50273	0	0	0	0	0	0	0	0	0.006453275673912175	0	0	0	0	0	0
Adra2a	0.028044956690420487	0.04163570342437752	0.008074729668317727	0	0.09410826898969411	0.13037574340338068	0.02942375704213365	0.006821410535557734	0	0.7267404104882278	0.0312511720738417	0.00979761233530255	0	0	0
Gpam	0.03870880387463579	0.07990898687218627	0.08472283377817333	0.028904581691208166	0	0	0.07412509386161517	0.015502471858468918	0	0	0.06073813021554711	0.007412822487118365	0	0.492706392516858	0.6225204684520322
Gucy2g	0	0	0	0	0	0	0	0	0.008386327857102065	0	0	0	0	0	0
Acsl5	0.37219156084084004	0.39162410108947343	0.3962307556411638	0.2598913069391589	0.24355547419672788	0.5188195869565342	0.33801031173906637	0.5373605695381087	0.6560781759963815	0.698981967271574	0.2876513581977022	0.334106355164693	0	0.4491570727313102	2.6104121834861402
Zdhhc6	0.1113258718368544	0.18938785497043614	0.055138384531752856	0.20420667398545123	0.10171361683953183	0.14148246434340353	0.18967360898614147	0.2520927589476554	0.019187856525902276	0.0567700568233324	0.21261083302861414	0.05199449251591901	0	0.05108362880338797	0
Vti1a	0.09822189653226734	0.168317343845213	0.14948369427485292	0.18511924193863932	0.03812643223535878	0	0.09911169149673818	0.10526424900686449	0.05092926892733625	0.2570492537982587	0.11489234327485454	0.16381069281050678	0	0.061455717512946595	0.6525044453541055
Tcf7l2	0.233479077293267	0.24463999650266594	0.2593277076504398	0.19832568541865525	0.11240204693993129	0.3378625726392489	0.5371178129180857	0.7630497994060766	0.11665907322981149	0.25280638437648567	0.4025862202453088	0.23450176677659007	0	0	0
Nrap	0.013031317085622328	0.004449623228456015	0	0	0.07123996952233881	0.1281406548379176	0.11885014297586324	0	0	0	0.006551532049839016	0	0	0	0
Casp7	0.09350029231009678	0.13463911688164212	0.00324459654218374	0.10085559526248847	0.06107649543285314	0	0.02148966594025001	0.27290402709014716	0	0	0.029290948949940786	0.023889492460655803	0	0	0
Plekhs1	0	0	0.015942944302373144	0	0	0	0	0.03676492711382771	0	0	0	0.012697736798590722	0	0	0
Dclre1a	0.06874044674385633	0.07369391086338349	0.0376548554510398	0.0782410708398394	0.20520367066350487	0	0.11202366033880537	0.003844743422660821	0.00763087538319692	0	0.026586557710229487	0.04116374685275888	0	0.4057987194540441	0
Nhlrc2	0.185345678459303	0.22319029792135875	0.10922133813621589	0.32344697715081494	0.12962990854712533	0.3487256302997723	0.22796679201756215	0.32137779998469335	0.051210486076157954	0.043749391040002944	0.2766850876753697	0.2234290125502509	0	0.6264577663854752	0.3667972375009826
Adrb1	0	0	0	0	0	0	0.002190093945595589	0.001924219466690605	0	0	0.011122972762037345	0	0	0.0781189534145568	0
Ccdc186	0.34036874503567216	0.22706048738747753	0.4631384547022103	0.4653468051143869	0.27719318047187735	0.13269030341771315	0.4934299608420848	0.823319539953948	0.4546065341150768	0.3723096199687457	0.3671906434034749	0.2425144869991721	0.6269216807494105	0.05936196527345803	0.32745790173566813
Vwa2	0.05855183609859096	0	0.004648900774145426	0	0.05626096860348231	0	0.0010608396733863066	0.0984979732558836	0	0.005657243611757706	0	0	0	0	0
Afap1l2	0.1281357930912188	0.09640756054495601	0.09961413844665432	0.017197003059639122	0.28609647618136086	0.1401556588742843	0.1290562126144086	0.014036625204463098	0.008393965710416043	0.9251262920748701	0.1322786942390359	0.007021292742535676	0	0	0
Ablim1	0.2596190821358051	0.22689605506940916	0.6039138818185523	0.09640671367096869	0.21220389418124716	0.14705125161798513	0.5727599504258212	0.9544861716508427	0.01537132059660869	0.23510383777900112	0.5951571960062984	0	0	1.4564299998815744	0.5719531016155394
Fam160b1	0.10674565578984796	0.1416411993120946	0.34539845449707485	0.24657534992815475	0	0	0.13785091622174478	0.3786831832365797	0.062485825295596785	0.6082914183143575	0.2167870859637821	0.16612866222960807	0	0.6739648514595457	0
Trub1	0.05964466670870017	0	0.012406751507754981	0	0	0.1477783822298771	0.0031058053661337567	0	0	0	0.06558863830142898	0	0	0	0
Atrnl1	0.10825744565213562	0.16106300664120543	0.3875063033513754	0.1075567182674303	0.11008817378138624	0	0.10684735415653263	0.2306908773187081	0.0625216627162267	0.49737585497781495	0.3646345133123475	0.24345086907998834	0	0	0.1600109719156522
Gfra1	0.18134218806927058	0.13079754718814948	0.3287985494266398	0	0.32176621706801656	0	0.022888727716609044	0.05460109762680111	0	0.07096180992517265	0.7592579120122239	0.008777838039937232	0	0	0
Hspa12a	0.028051357568029844	0.034160118213776625	0.05379354798087116	0	0	0	0.0042691396712351394	0.0032271052982587086	0.00811175243206266	0.12187438223034638	0.1532278193599945	0	0	0	0
Shtn1	0.10519174198000399	0.14657570833291858	0	0.2896551534976105	0.3142098763557982	0.3556714407367224	0.32717811545937325	0.057445062146190363	0.01537132059660869	0	0.006831565598744675	0.14346091752508539	0	0	0.4991604669077854
Slc18a2	0.010791095101634488	0.017041267844479725	0	0	0	0	0	0	0	0	0	0	0	0.011224533195161614	0
Pdzd8	0.18509744247948348	0.24600225011446886	0.2951010391567365	0.4601158074833215	0.2297628752880855	0.1477783822298771	0.3596371367782331	0.5053613136980838	0.5545639659441068	0.2363284637640757	0.24461824486719766	0.38214988937554745	0	0.45456438717797654	0.643740127861685
Emx2	0.03669001438130486	0.032784685920540506	0.15542205785578225	0	0	0.125981008465463	0	0	0	0.025462236426266542	0.34390236157612114	0	0	0	0
Rab11fip2	0.05396742801428485	0.060668253388768245	0.2310425387854257	0.11212136205994852	0	0.15386549516826	0.07226879907196204	0.16140914682426116	0	0.0839828471211268	0.23035088692969474	0.06333965215570145	0	0	0
Fam204a	0.3059516109936903	0.40421257747943756	0.2678049407353992	0.23283680040737476	0	0.14352053455682234	0.15618608031013634	0.1098511301907268	0.033243793778882084	0.3654662864586004	0.423686101800241	0.22132607625068984	0	0.7382571180188159	0
Cacul1	0.3875454964800841	0.3943725800763767	0.3084960248163181	0.7728320823366981	0	0.26082933316715035	0.4885676916167744	0.4635152081443594	0.42260396903376773	0.5053657425074407	0.3198893135579156	0.856974633030194	0.5225615663259743	0.11558922649923387	0.34795408345333156
Nanos1	0.05023703917051287	0.07489460498187339	0.0734147612694532	0.10320536853261895	0.37577464654592857	0	0.0030699520558536324	0.07770984551496596	0.04461989334326157	0.00656471864564867	0.0488301359732758	0.007021292742535676	0	0	0
Eif3a	1.4925449648469316	1.4968257085476782	1.7234918082067643	1.8694265556652352	1.4001954872109124	1.712238969135633	1.773366418947	1.9173655774213043	0.910772738497869	1.5533806097152312	1.4795076330096262	1.7452224188192016	0.563739594152974	1.822674647126277	1.420675151874778
Fam45a	0.09835239314537822	0.06325420279691397	0.07171265704663535	0.11386774879127882	0.11181449802427165	0	0.038060889792508455	0.011237716071562999	0.17281977935882328	0	0.05638557352826704	0.22544968418268851	0	0.011224533195161614	0.1600109719156522
Sfxn4	0	0	0.046714471166374456	0	0	0	0	0.0017161314175801058	0	0	0.01476507306534043	0	0	0	0
Prdx3	0.317784837132179	0.24225810976351597	0.1574256529133175	0.14580025721310522	0.19708139117713416	0.23039494845676212	0.21634563105747434	0.09803928786753817	0.023361403443095796	0.48795775246629847	0.20178445616654161	0.14955730196419081	0	0.011224533195161614	0
Grk5	0.08968553901194644	0.031056853574172916	0.23768537637213147	0.18572852554151284	0.28307360643317997	0.23833792489188496	0.03573702511108274	0.7317932786608603	0.1349397163525955	0.1129608097631469	0.23839348462680043	0.16869790602934623	0	0.4755059673856271	0.35936094682319253
Zfp950	0.01400012506907976	0.05047705994169484	0.04689397540671947	0.07964576845669237	0	0	0.058813261973487456	0.09439100445611016	0.05159063869178041	0	0.11823047380856672	0.06147823144047687	0	0.34110140893769814	0.24166962149347535
Csf2ra	0.1295339639534975	0.11499303004827849	0.17941615204480543	1.0379318759614216	0.11240204693993129	0	0.1665357001713645	0.059850089446071085	1.3056994334405134	0.09450790454483654	0.05832924754845578	1.137015246521468	0	0	0
Nudt11	0.03572409433439852	0.10351263913925217	0.006319977104303632	0	0.09579352960136732	0.10056496392529914	0.054575836588319264	0	0	0	0.004865706630214352	0	0	0	0
Nudt10	0.0407986611116571	0.013670846339183786	0.009247765540794378	0	0	0	0.04137676718412459	0	0	0	0.006464460025111274	0	0	0	0
Shroom4	0.06309990515476634	0.03354064248119724	0.0067206812323007195	0	0	0	0.005378612594465912	0.39093508550457956	0.05255573118734293	0	0.007139328017151235	0	0	0	0
Clcn5	0.11583427664747872	0.14769568791947513	0.5284220335941092	0.3075192819633732	0.20927219125202387	0.15307726932913449	0.35707802687686035	0.25882522644308725	0	0.49170413943191865	0.6299284836837205	0.3267006633368518	0	0	0.4953844227030105
Usp27x	0.04072170242102065	0.027859329346075556	0.046986572424900536	0.08924751353993163	0	0	0.01329111561455308	0.0042478601593477945	0	0.024063916828096568	0.010381771982867813	0.01650222888116334	0	0	0
Ppp1r3f	0	0.015931260459960593	0.008419329884958934	0.0012552218871737623	0	0	0.024389073466425326	0	0	0	0	0	0	0.03330255640033492	0
Ccdc22	0.10031914520377946	0.061129214161425006	0.04592260243838668	0.23865684132282583	0.07714578003999371	0	0.08310611489552719	0.07900504122174312	0.03425602644189956	0.11320453589088107	0.09823383154893889	0.2687237962107714	0	0	0
Syp	0	0	0	0	0	0	0	0	0	0.022089799170849345	0.01241944976990789	0	0	0	0
Prickle3	0.10680939916975424	0.11690835622630506	0.0902756451769558	0	0	0.1477783822298771	0.07915779772966214	0.15837406586104888	0.08626360999507415	0.005622604127383752	0.01749517108341672	0.01958536826140074	0	0	0
Plp2	0.6179170593138725	0.6339508941017453	0.3939768358544809	0.3514142897531125	0.5754537860987362	0.7128400669987086	0.3123353269942382	0.29818167534851947	0.36424716948562225	0.5276673793966461	0.2500808595361928	0.17772509173237017	0.6074265083983141	0.5289555710708655	0
Gpkow	0.14737430304401702	0.1334089984766473	0.09138030135797069	0.10172530244259323	0.11505742569364624	0.1477783822298771	0.2831437482244127	0.2998717912624405	0.040913115609158605	0.25573551502071945	0.07860930805632467	0.2031324188010279	0	0.12409008135995134	0.1600109719156522
Wdr45	0.0911405002405852	0.09588991093033974	0.1295700917195944	0.1089623518788638	0.11299580983460819	0.37344400158360835	0.06800461954354008	0.24610227226298378	0.05521664925573151	0	0.04709164094377588	0.10343896881078347	0.5913644862500029	0.111446061609183	0.892231376747898
Praf2	0.10876921237508284	0.11753205685711551	0.3945352389223894	0.13226188447650222	0	0.2739245895995756	0	0.08912515230966445	0.006459607743031224	0.15143404356294593	0.18582098034987501	0.014295674018824277	0	0	0
Ccdc120	0.13804487837909318	0.14166897999949515	0.14418682567863136	0.03022080988489903	0.10419033694845417	0.24663396925836567	0.0835006563383354	0	0	0	0.017308209836710307	0	0	0	0.19755598173367933
Tfe3	0.33659020734087075	0.33853560019729956	0.33087687814908867	0.45266054519381793	0.28999042475517955	0.24199757423087756	0.5574647097305867	0.3434901253537304	0.7447215931361514	0.44399667154613426	0.18224746416085177	0.6673732331736968	0	0.36923620629874676	0.26220743572876454
Gripap1	0.10297620116183946	0.08709808937730218	0.1499888418207573	0.2698209270539157	0	0.2672054293998082	0.23679996394022257	0.3538040093204291	0.7515075059152263	0.020190679985489852	0.18594683924410219	0.2801208130237512	0	0.13187568948888406	0
Kcnd1	0	0.016950420240818033	0.10295328697583796	0	0	0.15229709373757983	0	0	0.009404673247811404	0.019950388380208947	0.0625619475288467	0.009586836022647245	0	0	0
Otud5	0.36650520561858835	0.4500951744882366	0.31485954102486136	0.5046759758647592	0.34831727915605903	0.43347164430168017	0.4676855307863107	0.3767719638729945	0.46195083758055483	0.051213884143295633	0.22469790999750702	0.4970299623101585	0	0.25236637821719665	0.5809537755851795
Pim2	0.053712480474140074	0.014480205513506155	0.12072816069883786	0.10970140996041464	0.11299580983460819	0	0.026343720665905804	0.06041213413442548	0.01651681625181736	0.01562653877610272	0.06078324043874973	0.015440639740860322	0	0.06553170379821817	0
Slc35a2	0.2084666749584696	0.06397413552677636	0.21440783860152818	0.12974676185365286	0.10841439651981093	0	0.21107403330582283	0.17800590491049872	0.05824581988030035	0.005657243611757706	0.13724346289181624	0.08737110446615381	0	0	0
Pqbp1	0.2797899104394697	0.2336956786265732	0.22856252100351152	0.27300718999020834	0.11334705232928814	0.36301986941083336	0.18526949665008563	0.5165022984021247	0.12913295926890672	0.34745214889436954	0.15824091017607758	0.27715198628696947	0	0.19531584293266926	0.11008332133511585
